"sample_name","phenotype_label","neighbor_phenotype_label","mean_distance_um","stderr_distance_um","region_label"
"MEL2","OTHER PDL1+","SOX10+ PDL1+",NA,NA,"Margin"
"MEL2","SOX10+ PDL1-","CD8+ PD1-",NA,NA,"Margin"
"MEL2","SOX10+ PDL1-","CD8+ PD1+",31.4946000815098,3.0034745890203,"Margin"
"MEL2","SOX10+ PDL1-","OTHER PDL1-",17.6071002393658,1.21061308309612,"Margin"
"MEL2","SOX10+ PDL1-","OTHER PDL1+",65.7031001612504,4.14416633804692,"Margin"
"MEL2","SOX10+ PDL1-","SOX10+ PDL1-",0,0,"Margin"
"MEL2","SOX10+ PDL1-","SOX10+ PDL1+",NA,NA,"Margin"
"MEL2","SOX10+ PDL1+","CD8+ PD1-",NA,NA,"Margin"
"MEL2","SOX10+ PDL1+","CD8+ PD1+",NA,NA,"Margin"
"MEL2","SOX10+ PDL1+","OTHER PDL1-",NA,NA,"Margin"
"MEL2","SOX10+ PDL1+","OTHER PDL1+",NA,NA,"Margin"
"MEL2","SOX10+ PDL1+","SOX10+ PDL1-",NA,NA,"Margin"
"MEL2","SOX10+ PDL1+","SOX10+ PDL1+",NA,NA,"Margin"
"MEL3","CD8+ PD1-","CD8+ PD1-",NA,NA,"Margin"
"MEL3","CD8+ PD1-","CD8+ PD1+",NA,NA,"Margin"
"MEL3","CD8+ PD1-","OTHER PDL1-",NA,NA,"Margin"
"MEL3","CD8+ PD1-","OTHER PDL1+",NA,NA,"Margin"
"MEL3","CD8+ PD1-","SOX10+ PDL1-",NA,NA,"Margin"
"MEL3","CD8+ PD1-","SOX10+ PDL1+",NA,NA,"Margin"
"MEL3","CD8+ PD1+","CD8+ PD1-",NA,NA,"Margin"
"MEL3","CD8+ PD1+","CD8+ PD1+",NA,NA,"Margin"
"MEL3","CD8+ PD1+","OTHER PDL1-",NA,NA,"Margin"
"MEL3","CD8+ PD1+","OTHER PDL1+",NA,NA,"Margin"
"MEL3","CD8+ PD1+","SOX10+ PDL1-",NA,NA,"Margin"
"MEL3","CD8+ PD1+","SOX10+ PDL1+",NA,NA,"Margin"
"MEL3","OTHER PDL1-","CD8+ PD1-",NA,NA,"Margin"
"MEL3","OTHER PDL1-","CD8+ PD1+",NA,NA,"Margin"
"MEL3","OTHER PDL1-","OTHER PDL1-",0,0,"Margin"
"MEL3","OTHER PDL1-","OTHER PDL1+",24.6891000801902,1.39774256306345,"Margin"
"MEL3","OTHER PDL1-","SOX10+ PDL1-",16.9926475271524,1.11132741668962,"Margin"
"MEL3","OTHER PDL1-","SOX10+ PDL1+",22.1624996664291,1.22520318225382,"Margin"
"MEL3","OTHER PDL1+","CD8+ PD1-",NA,NA,"Margin"
"MEL3","OTHER PDL1+","CD8+ PD1+",NA,NA,"Margin"
"MEL3","OTHER PDL1+","OTHER PDL1-",42.3315503605581,5.99135666833451,"Margin"
"MEL3","OTHER PDL1+","OTHER PDL1+",0,0,"Margin"
"MEL3","OTHER PDL1+","SOX10+ PDL1-",35.5533137161036,4.67891095357364,"Margin"
"MEL3","OTHER PDL1+","SOX10+ PDL1+",14.8050845165858,2.40128454280053,"Margin"
"MEL3","SOX10+ PDL1-","CD8+ PD1-",NA,NA,"Margin"
"MEL3","SOX10+ PDL1-","CD8+ PD1+",NA,NA,"Margin"
"MEL3","SOX10+ PDL1-","OTHER PDL1-",18.6453441992082,1.4661061700119,"Margin"
"MEL3","SOX10+ PDL1-","OTHER PDL1+",27.8922297137389,1.29585089151392,"Margin"
"MEL3","SOX10+ PDL1-","SOX10+ PDL1-",0,0,"Margin"
"MEL3","SOX10+ PDL1-","SOX10+ PDL1+",18.9776284425295,1.01595164841553,"Margin"
"MEL3","SOX10+ PDL1+","CD8+ PD1-",NA,NA,"Margin"
"MEL3","SOX10+ PDL1+","CD8+ PD1+",NA,NA,"Margin"
"MEL3","SOX10+ PDL1+","OTHER PDL1-",29.6087795345558,1.95157973208302,"Margin"
"MEL3","SOX10+ PDL1+","OTHER PDL1+",22.757982574958,1.36574473457956,"Margin"
"MEL3","SOX10+ PDL1+","SOX10+ PDL1-",24.7136649436107,1.63945607474358,"Margin"
"MEL3","SOX10+ PDL1+","SOX10+ PDL1+",0,0,"Margin"
